num,address,point/0,point/1
301,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Осиновая Роща, Юкковское шоссе, дом 6, корпус 2, лит. А (здание школы №471)",,
302,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
303,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
304,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
305,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
306,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
307,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
308,"Город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
309,"город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Тихоокеанская улица, дом 16 (здание детского сада №34)",,
310,"город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
311,"город Санкт-Петербург, Выборгский район, муниципальное образование поселок Парголово, Фёдора Абрамова улица, д.6 (здание школы №482)",60.0711392,30.3340572
1220,"197762, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Алексея Лебедева, д.5а (школа №427)",,
1221,"197762, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Алексея Лебедева, д.5а (школа №427)",,
1222,"197762, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, площадь Рошаля, д. 4/11, лит. А (школа №423)",59.9953944,29.7804702
1223,"197762, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, площадь Рошаля, д. 4/11, лит. А (школа №423)",59.9953944,29.7804702
1224,"197762, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, Манежный переулок, д. 1 (школа-сад №662)",59.99032330000001,29.7727923
1225,"197762, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Коммунистическая, д. 16  (школа-сад №662)",59.99032330000001,29.7727923
1226,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Советская, д.43 (Драматический театр БФ)",59.98928859999999,29.7632999
1227,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Флотская, д.5 (Детская библиотека)",59.9966699,29.7763338
1228,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, проспект Ленина, д.15 (ГБОУ КЦСОН)",,
1229,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, проспект Ленина, д.6 (школа №422)",59.9994274,29.7689636
1230,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, проспект Ленина, д.6  (школа №422)",59.9994274,29.7689636
1231,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Андреевская, д.7  (школа №425)",59.9963767,29.7620764
1232,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Андреевская, д.3  (школа №676)",59.99611600000001,29.7638871
1233,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, проспект Ленина, д.51 (Дом детского творчества)",,
1234,"197761, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Станюковича, д.4  (школа №418)",60.0084864,29.7228083
1235,"197761, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Станюковича, д.4 (школа №418)",60.0084864,29.7228083
1236,"197761, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Станюковича, д.4 (школа №418)",60.0084864,29.7228083
1237,"197761, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, улица Гидростроителей, д.6 (Филиал городской центральной библиотеки)",,
1238,"197760, Город Санкт-Петербург, Кронштадтский район, муниципальное образование город Кронштадт, Цитадельское шоссе, д. 2 (школа № 425)",59.9934435,29.751346
2180,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Дворцовый округ, Миллионная улица, д.14 (ГБОУ школа №204)",,
2181,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Дворцовый округ, набережная реки Мойки, д.38 (ГБОУ СОШ №636)",59.93634129999999,30.3227933
2182,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Дворцовый округ, Невский проспект, д.22-24 (ГБОУ школа №222 """"ПЕТРИШУЛЕ"""")",,
2183,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Дворцовый округ, площадь Искусств, д.2 (ГБОУ гимназия при Государственном Русском музее)",,
2184,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Гагаринская улица, д.5 (ЧОУ ГХШ """"МИРТ"""")",,
2185,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Воскресенская набережная, д.24 (ГБУ ДО ДДТ """"Преображенский"""")",,
2186,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Шпалерная улица, д.33 (ГБОУ СОШ №185)",,
2187,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Кирочная улица, д.8а (ГБОУ лицей №239)",,
2188,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Соляной переулок, д.12 (ГБОУ школа №181)",59.943431,30.34219599999999
2189,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Соляной переулок, д.12 (ГБОУ школа №181)",59.943431,30.34219599999999
2190,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Моховая улица, д.6 (СПбГБПОУ """"Промышленно-экономический колледж"""")",,
2191,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, набережная реки Фонтанки, д.22 (ГБОУ гимназия №190)",,
2192,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Литейный проспект, д.42 (МОО """"Общество """"Знание"""" СПб и ЛО)",,
2193,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, улица Пестеля, д.16б (ГБОУ школа №189 """"Шанс"""")",,
2194,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Гродненский переулок, д.8/10 (ГБОУ СОШ №193)",,
2195,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, улица Рылеева, д.9 (ГБУ ДО ДДТ """"Преображенский"""")",,
2196,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, улица Маяковского, д.26 (ГБОУ гимназия №171)",59.93809599999999,30.3546829
2197,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, набережная реки Фонтанки, д.32 (ГБУДО ДДТ """"Фонтанка-32"""")",59.93761629999999,30.3442246
2198,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Литейный проспект, д.42 (МОО """"Общество """"Знание"""" СПб и ЛО)",,
2199,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, улица Маяковского, д.9/16 (ГБОУ гимназия №171)",59.93809599999999,30.3546829
2200,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, улица Маяковского, д.8 (ГБОУ лицей №214)",59.933334,30.354023
2201,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Литейный округ, Невский проспект, д.100 (ГБОУ школа №207)",,
2202,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ N78, Гороховая улица, д.20 (ГБОУ школа №211 имени Пьера де Кубертена)",,
2203,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ N78, набережная канала Грибоедова, д.34 (ФГБОУ ВО """"Санкт-Петербургский государственный экономический университет"""")",,
2204,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ N78, Невский проспект, д.39 (ГБНОУ СПб """"ГДТЮ"""")",,
2205,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ N78, Торговый переулок, д.2а (ГБОУ СОШ №550)",59.92896500000001,30.332876
2206,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Графский переулок, д.1 (ГБОУ СОШ №122)",,
2207,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Графский переулок, д.1 (ГБОУ СОШ №122)",,
2208,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Графский переулок, д.8 (ГБОУ СОШ №216 имени Адама Мицкевича)",,
2209,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Большая Московская улица, д.10 (ГБОУ школа №300)",,
2210,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Большая Московская улица, д.10 (ГБОУ школа №300)",,
2211,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, набережная реки Фонтанки, д.62 (ГБОУ СОШ №206)",,
2212,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, набережная реки Фонтанки, д.62 (ГБОУ СОШ №206)",,
2213,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, улица Ломоносова, д.9 (ФГАОУ ВО НИЦ ИТМО)",59.9232235,30.3424674
2214,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, переулок Джамбула, д.3 (СПб ГБУ """"Центр реабилитации инвалидов по зрению"""")",59.9232235,30.3424674
2215,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Социалистическая улица, д.7/11 (ГБОУ школа №321)",,
2216,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Пушкинская улица, д.9 (СПб ОО ОКЦ """"На Пушкинской"""")",59.9232235,30.3424674
2217,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Кузнечный переулок, д.20 (ФГБОУ ВО """"ПГУПС"""" Санкт-Петербургский медицинский колледж)",,
2218,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, улица Марата, д.27 (ФГБОУ ВО """"Санкт-Петербургский государственный экономический университет"""")",59.9232235,30.3424674
2219,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Коломенская улица, д.6 (ГБОУ школа №294)",,
2220,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Коломенская улица, д.6 (ГБОУ школа №294)",,
2221,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, улица Правды, д.8 (ГБУ ДО Центр внешкольной работы)",,
2222,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, улица Константина Заслонова, д.23 (ГБУДО ДДТ """"Фонтанка-32"""")",,
2223,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, Звенигородская улица, д.30а (ГБОУ школа №612)",,
2224,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, улица Константина Заслонова, д.6 (ГБОУ СОШ №309)",,
2225,"Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Владимирский округ, улица Константина Заслонова, д.6 (ГБОУ СОШ №309)",,
512,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Михайлова улица, д. 9 (Администрация Калининского района)",59.972027,30.399699
513,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Михайлова улица, д. 9 (Администрация Калининского района)",59.972027,30.399699
514,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Михайлова улица, д. 9 (Администрация Калининского района)",59.972027,30.399699
515,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Кондратьевский проспект, д. 46 (технический колледж управления и коммерции)",59.972027,30.399699
516,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Лабораторная улица, д. 15 (садово-архитектурный профессиональный лицей)",59.972027,30.399699
517,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Замшина улица, д. 14 (лицей №126)",,
518,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Федосеенко улица, д. 28 (лицей №126)",,
519,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Кондратьевский проспект, д. 51 (библиотека-филиал №2)",,
520,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Федосеенко улица, д. 28 (лицей №126)",,
521,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Полюстровский проспект, д. 33 к3 (школа №138)",,
522,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Пискаревский проспект, д. 14 (школа №139)",,
523,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Пискаревский проспект, д. 14 (школа №139)",,
524,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Антоновская улица, д. 16 (школа №138)",,
525,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Замшина улица, д. 17 (педагогический колледж №4)",,
526,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Антоновская улица, д. 16 (школа №138)",,
527,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Замшина улица, д. 58 к2 (школа №186)",,
528,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Герасимовская улица, д. 5 (школа-интернат №28)",59.972027,30.399699
529,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Замшина улица, д. 58 к2 (школа №186)",,
530,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Замшина улица, д. 31 к2 (школа №146)",,
531,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Замшина улица, д. 31 к2 (школа №146)",,
532,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Руставели улица, д. 26 (школа №162)",59.99112199999999,30.4288383
533,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Пискаревский проспект, д. 52 лит.А (ПМК """"Дружба"""")",,
534,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Меншиковский проспект, д. 15 к3 (школа №156)",59.99112199999999,30.4288383
535,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Меншиковский проспект, д. 15 к3 (школа №156)",59.99112199999999,30.4288383
536,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Верности улица, д. 38 к4 (школа №184)",60.0030605,30.4258701
537,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Верности улица, д. 38 к4 (школа №184)",60.0030605,30.4258701
538,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Руставели улица, д. 26 (школа №162)",59.99112199999999,30.4288383
539,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Руставели улица, д. 26 (школа №162)",59.99112199999999,30.4288383
540,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Мечникова проспект, д. 16 (Бестужевская гимназия №159)",59.9853812,30.4052264
541,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Мечникова проспект, д. 16 (Бестужевская гимназия №159)",59.9853812,30.4052264
542,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Мечникова проспект, д. 2 (дом детского и юношеского творчества)",59.99112199999999,30.4288383
543,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Мечникова проспект, д. 5 (школа №653)",59.9848556,30.4190601
544,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Брюсовская улица, д. 10 (Брюсовская гимназия №192)",59.98683299999999,30.420522
545,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Брюсовская улица, д. 10 (Брюсовская гимназия №192)",59.98683299999999,30.420522
546,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Меншиковский проспект, д. 2 (технический колледж)",59.99112199999999,30.4288383
547,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Мечникова проспект, д. 16 (Бестужевская гимназия №159)",59.9853812,30.4052264
548,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Маршала Блюхера проспект, д. 14 (ПМК """"Ровесник"""")",,
549,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Софьи Ковалевской улица, д. 13 к6 (школа №535)",,
550,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Карпинского улица, д. 38 к8 (школа №561)",60.01479449999999,30.4241252
551,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Карпинского улица, д. 38 к8 (школа №561)",60.01479449999999,30.4241252
552,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Карпинского улица, д. 38 к8 (школа №561)",60.01479449999999,30.4241252
553,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Софьи Ковалевской улица, д. 13 к6 (школа №535)",,
554,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Науки проспект, д. 30 к3 (школа №88)",60.008624,30.412653
555,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Верности улица, д. 28 к4 (школа №473)",60.005986,30.4159401
556,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Верности улица, д. 28 к4 (школа №473)",60.005986,30.4159401
557,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Науки проспект, д. 24 к3 (центр образования №633)",60.01129899999999,30.4129234
558,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Науки проспект, д. 30 к3 (школа №88)",60.008624,30.412653
559,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Науки проспект, д. 30 к3 (школа №88)",60.008624,30.412653
560,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Гражданский проспект, д. 31 к5 (лицей №470)",60.00374859999999,30.3976711
561,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Гражданский проспект, д. 31 к5 (лицей №470)",60.00374859999999,30.3976711
562,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Верности улица, д. 14 к4 (лицей №95)",60.0072716,30.4104771
563,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Верности улица, д. 14 к4 (лицей №95)",60.0072716,30.4104771
564,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Науки проспект, д. 24 к3 (центр образования №633)",60.01129899999999,30.4129234
565,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Гражданский проспект, д. 7/1 (ГОБУ ДОД СДЮСШОР №1)",59.9980931,30.3843809
566,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Фаворского улица, д. 16 (школа №111)",60.00117700000001,30.3914261
567,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Бутлерова улица, д. 22 к1 (лицей №470)",60.00374859999999,30.3976711
568,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Бутлерова улица, д. 22 к1 (лицей №470)",60.00374859999999,30.3976711
569,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Фаворского улица, д. 16 (школа №111)",60.00117700000001,30.3914261
570,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Гражданский проспект, д. 31 к5 (лицей №470)",60.00374859999999,30.3976711
571,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Гражданка, Бутлерова улица, д. 22 к1 (лицей №470)",60.00374859999999,30.3976711
572,"Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Пискаревка, Маршала Блюхера проспект, д. 14 (ПМК """"Ровесник"""")",,
573,"город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Финляндский округ, Арсенальная набережная, д. 13/1, кабинет №21",59.972027,30.399699
1612,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Блохина, д.31 (ГОУ СОШ №77)",,
1613,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Зверинская, д.35 (гимназия №610)",,
1614,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Съезжинская, д.34 (подростковый клуб)",,
1615,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Блохина, д.31 (ГОУ СОШ №77)",,
1616,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Съезжинская, д.34 (подростковый клуб)",,
1617,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Зверинская, д.35 (гимназия №610)",,
1618,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Большая Пушкарская, д.14 лит.Б (Академия танца Бориса Эйфмана)",,
1619,"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Введенский, ул. Введенская, д.16 (ГОУ СОШ №87)",,
1620,"197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Большой пр. П.С., д.73/36 (Дом детского творчества)",,
1621,"197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Большой пр. П.С., д.73/36 (Дом детского творчества)",,
1622,"197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Сытнинская ул., д.7 (ГОУ СОШ №91)",,
1623,"197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Сытнинская ул., д.7 (ГОУ СОШ №91)",,
1624,"197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Большая Монетная ул., д.2/4 (ГОУ СОШ №84)",,
1625,"197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, ул. Мира, д.4 (ГОУ СОШ №86)",,
1626,"197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, ул. Мира, д.4 (ГОУ СОШ №86)",,
1627,"197046, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Посадский, Троицкая пл. П.С., д.3 (ЛенНИИ проект)",,
1628,"197046, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Посадский, ул. Большая Посадская, д.5/7 (ГОУ СОШ №75)",59.95844,30.3244219
1629,"197046, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Посадский, Певчевский пер., д.4 (гимназия №85)",59.958569,30.3266089
1630,"197046, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Посадский, ул. Большая Посадская, д.5/7 (ГОУ СОШ №75)",59.95844,30.3244219
